Type,Frame,Fish1,Fish2
0,2991,-1,-1
-1,2991,-1,-1
0,2998,-1,-1
-1,2999,-1,-1
0,3018,-1,-1
-1,3018,-1,-1
0,3020,-1,-1
-1,3020,-1,-1
0,3023,-1,-1
-1,3024,-1,-1
0,3027,-1,-1
-1,3028,-1,-1
0,3038,-1,-1
-1,3038,-1,-1
0,3068,-1,-1
-1,3068,-1,-1
0,3074,-1,-1
-1,3074,-1,-1
0,3088,-1,-1
-1,3089,-1,-1
0,3092,-1,-1
-1,3129,-1,-1
0,3149,-1,-1
-1,3149,-1,-1
0,3153,-1,-1
-1,3154,-1,-1
0,3159,-1,-1
-1,3160,-1,-1
0,3163,-1,-1
-1,3164,-1,-1
0,3166,-1,-1
-1,3179,-1,-1
0,3182,-1,-1
-1,3182,-1,-1
0,3186,-1,-1
-1,3186,-1,-1
0,3188,-1,-1
-1,3190,-1,-1
0,3192,-1,-1
-1,3197,-1,-1
0,3199,-1,-1
-1,3233,-1,-1
0,3235,-1,-1
-1,3237,-1,-1
0,3239,-1,-1
-1,3239,-1,-1
0,3241,-1,-1
-1,3243,-1,-1
0,3245,-1,-1
-1,3247,-1,-1
0,3249,-1,-1
-1,3301,-1,-1
0,3306,-1,-1
-1,3312,-1,-1
0,3318,-1,-1
-1,3318,-1,-1
0,3320,-1,-1
-1,3321,-1,-1
0,3324,-1,-1
-1,3325,-1,-1
0,3327,-1,-1
-1,3327,-1,-1
0,3330,-1,-1
-1,3330,-1,-1
0,3332,-1,-1
-1,3342,-1,-1
0,3345,-1,-1
-1,3447,-1,-1
0,3449,-1,-1
-1,3451,-1,-1
0,3453,-1,-1
-1,3454,-1,-1
0,3456,-1,-1
-1,3456,-1,-1
0,3459,-1,-1
-1,3470,-1,-1
0,3472,-1,-1
-1,3473,-1,-1
2,3480,10,16
2,3481,0,16
2,3483,9,10
0,3491,-1,-1
-1,3491,-1,-1
2,3516,9,12
0,3517,-1,-1
-1,3521,-1,-1
0,3523,-1,-1
-1,3529,-1,-1
0,3531,-1,-1
-1,3533,-1,-1
0,3535,-1,-1
-1,3537,-1,-1
0,3541,-1,-1
-1,3541,-1,-1
0,3543,-1,-1
-1,3544,-1,-1
0,3551,-1,-1
-1,3551,-1,-1
0,3555,-1,-1
-1,3555,-1,-1
0,3565,-1,-1
-1,3565,-1,-1
0,3570,-1,-1
-1,3570,-1,-1
0,3575,-1,-1
-1,3606,-1,-1
2,3607,9,5
0,3608,-1,-1
-1,3614,-1,-1
0,3618,-1,-1
-1,3619,-1,-1
2,3621,10,5
0,3622,-1,-1
-1,3623,-1,-1
2,3625,14,0
0,3626,-1,-1
-1,3627,-1,-1
2,3628,14,0
0,3633,-1,-1
-1,3634,-1,-1
0,3640,-1,-1
-1,3641,-1,-1
0,3643,-1,-1
-1,3651,-1,-1
0,3653,-1,-1
-1,3656,-1,-1
2,3657,7,3
0,3658,-1,-1
-1,3662,-1,-1
2,3666,12,10
0,3667,-1,-1
-1,3675,-1,-1
2,3677,8,16
0,3679,-1,-1
-1,3679,-1,-1
0,3681,-1,-1
-1,3683,-1,-1
0,3685,-1,-1
-1,3685,-1,-1
2,3688,8,2
2,3691,8,0
0,3693,-1,-1
-1,3694,-1,-1
0,3696,-1,-1
-1,3696,-1,-1
2,3698,15,5
2,3699,15,5
0,3714,-1,-1
-1,3714,-1,-1
2,3717,2,12
0,3734,-1,-1
-1,3735,-1,-1
0,3860,-1,-1
-1,3861,-1,-1
0,3863,-1,-1
-1,3863,-1,-1
2,3865,14,5
2,3866,14,12
0,3911,-1,-1
-1,3913,-1,-1
2,3924,7,15
0,3925,-1,-1
-1,3925,-1,-1
0,3928,-1,-1
-1,3928,-1,-1
2,3931,1,8
0,3959,-1,-1
-1,3981,-1,-1
0,3983,-1,-1
-1,3985,-1,-1
0,3987,-1,-1
-1,3988,-1,-1
0,3990,-1,-1
-1,4060,-1,-1
2,4061,13,5
0,4063,-1,-1
-1,4066,-1,-1
0,4068,-1,-1
-1,4082,-1,-1
0,4084,-1,-1
-1,4084,-1,-1
0,4086,-1,-1
-1,4093,-1,-1
0,4095,-1,-1
-1,4103,-1,-1
0,4128,-1,-1
-1,4129,-1,-1
2,4139,7,8
0,4142,-1,-1
-1,4145,-1,-1
0,4150,-1,-1
-1,4150,-1,-1
2,4164,15,0
0,4167,-1,-1
-1,4167,-1,-1
0,4172,-1,-1
-1,4173,-1,-1
2,4176,13,0
2,4184,13,0
2,4185,13,5
0,4212,-1,-1
-1,4212,-1,-1
0,4218,-1,-1
-1,4218,-1,-1
0,4221,-1,-1
-1,4221,-1,-1
0,4223,-1,-1
-1,4227,-1,-1
2,4229,15,14
0,4230,-1,-1
-1,4231,-1,-1
0,4233,-1,-1
-1,4235,-1,-1
0,4237,-1,-1
-1,4238,-1,-1
2,4239,15,2
0,4240,-1,-1
-1,4242,-1,-1
0,4246,-1,-1
-1,4246,-1,-1
2,4247,14,13
2,4248,14,13
2,4250,14,13
2,4251,14,15
2,4310,14,7
0,4316,-1,-1
-1,4316,-1,-1
0,4402,-1,-1
-1,4404,-1,-1
0,4438,-1,-1
-1,4438,-1,-1
0,4449,-1,-1
-1,4454,-1,-1
0,4463,-1,-1
-1,4480,-1,-1
2,4482,13,5
0,4483,-1,-1
-1,4483,-1,-1
2,4484,13,5
0,4485,-1,-1
-1,4486,-1,-1
0,4488,-1,-1
-1,4489,-1,-1
2,4490,13,12
2,4491,13,10
2,4492,2,13
2,4493,5,2
2,4494,5,10
2,4496,5,13
0,4497,-1,-1
-1,4500,-1,-1
2,4501,5,10
0,4502,-1,-1
-1,4503,-1,-1
0,4505,-1,-1
-1,4515,-1,-1
0,4517,-1,-1
-1,4549,-1,-1
2,4551,2,11
0,4552,-1,-1
-1,4552,-1,-1
0,4554,-1,-1
-1,4554,-1,-1
2,4555,10,0
2,4556,10,0
2,4557,10,0
2,4558,10,0
0,4566,-1,-1
-1,4566,-1,-1
2,4567,2,11
0,4568,-1,-1
-1,4568,-1,-1
0,4571,-1,-1
-1,4571,-1,-1
2,4576,5,8
0,4577,-1,-1
